UNITID,INSTNM,CITY,STABBR,ZIP,INSTURL,MAIN,NUMBRANCH,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCUGPROF,CCSIZSET,HBCU,PBI,ANNHI,TRIBAL,AANAPII,HSI,NANTI,MENONLY,WOMENONLY,RELAFFIL,ADM_RATE,SATVR25,SATVR75,SATMT25,SATMT75,SATVRMID,SATMTMID,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTCMMID,ACTENMID,ACTMTMID,SAT_AVG,CIP01BACHL,CIP03BACHL,CIP04BACHL,CIP05BACHL,CIP09BACHL,CIP10BACHL,CIP11BACHL,CIP12BACHL,CIP13BACHL,CIP14BACHL,CIP15BACHL,CIP16BACHL,CIP19BACHL,CIP22BACHL,CIP23BACHL,CIP24BACHL,CIP25BACHL,CIP26BACHL,CIP27BACHL,CIP29BACHL,CIP30BACHL,CIP31BACHL,CIP38BACHL,CIP39BACHL,CIP40BACHL,CIP41BACHL,CIP42BACHL,CIP43BACHL,CIP44BACHL,CIP45BACHL,CIP46BACHL,CIP47BACHL,CIP48BACHL,CIP49BACHL,CIP50BACHL,CIP51BACHL,CIP52BACHL,CIP54BACHL,DISTANCEONLY,UGDS,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,AVGFACSAL,PFTFAC,UG25ABV,COMP_ORIG_YR2_RT,COMP_ORIG_YR3_RT,COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,COMP_ORIG_YR8_RT,OPEFLAG,ADMCON7,UGDS_MEN,UGDS_WOMEN,MD_EARN_WNE_P6,PCT25_EARN_WNE_P6,PCT75_EARN_WNE_P6,COUNT_NWNE_1YR,COUNT_WNE_1YR,C150_4,COST_INSTATE_ONCAMPUS,COST_INSTATE_OFFCAMPUS,COST_OUTSTATE_ONCAMPUS,COST_OUTSTATE_OFFCAMPUS,FINAID1,FINAID2,FINAID3,FINAID4,FINAID5,CLIMATE_ZONE,GPA_BOTTOM_TEN_PERCENT
116846,American Jewish University,Los Angeles,CA,90077-1519,www.aju.edu/,1,1,2,8,11,34.128153,-118.471706,21,11,8,0,0,0,0,0,0,0,0,0,80,0.672225333,497.8466667,605.5466667,493.1333333,593.94,551.4533333,544.1333333,19.27333333,24.63333333,18.29333333,25.28666667,17.56,24.22666667,22.26666667,22.06666667,20.87333333,1107.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,33,0.5758,0,0,0,0,0,0,0,0.4242,3906,1,0.4242,0.23511366,0.422420774,0.5,0.481481481,0.48429996,1,3,0.303,0.697,36715.95333,21686.52667,53661.8,2,18,1,35474.14667,37347.50667,35883.7,37757.06,15769.19333,15578.06,14520.59333,11172.62,10227.20667,Csb,2.646
117104,Life Pacific University,San Dimas,CA,91773-3298,https://www.lifepacific.edu/,1,2,2,8,21,34.098705,-117.829388,22,11,8,0,0,0,0,0,1,0,0,0,79,0.9137,460,572,430,540,516,485,15,19,13,20,15,18,17,17,17,991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,451,0.3969,0.0421,0.408,0.0222,0.0067,0.0022,0.0599,0.0044,0.0576,6382,0.2632,0.1656,0.184713376,0.38121547,0.491891892,0.455172414,0.409448819,1,1,0.4435,0.5565,32294,23477,45820,2,138,0.4545,31180,38921,31180,38921,9595,9755,10054,6553,3694,Csb,2.596666667
117140,University of La Verne,La Verne,CA,91750-4401,www.laverne.edu/,1,1,2,8,21,34.100855,-117.773262,17,9,12,0,0,0,0,0,1,0,0,0,NA,0.5482,520,600,520,590,560,555,19,24,18,25,17,23,22,22,20,1113,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,2,1,0,4516,0.2033,0.0569,0.5565,0.0465,0.0033,0.0042,0.041,0.0421,0.0463,9494,0.3591,0.422,0.244759973,0.474318326,0.504820937,0.575757576,0.463897764,1,5,0.4101,0.5899,48057,30226,67254,61,1139,0.7325,64050,66950,64050,66950,36717,34587,33411,30104,23402,Csb,2.9
117168,Laguna College of Art and Design,Laguna Beach,CA,92651,www.lcad.edu/,1,1,2,8,41,33.561448,-117.772564,30,15,6,0,0,0,0,1,0,0,0,0,NA,0.8097,531.7333333,637.24,512.2733333,617.8066667,578.8866667,562.1533333,20.96666667,27.04666667,20.76,27.50666667,18.86,26.02666667,24.15333333,24.21333333,22.75333333,1169.12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,784,0.4821,0.0242,0.2156,0.1658,0.0077,0.0051,0.051,0.0421,0.0064,9183,0.2489,0.1977,0.210697113,0.375,0.433566434,0.654135338,0.55,1,2,0.2793,0.7207,34650,16512,51540,12,124,0.5672,54499,53929,54499,53929,14431,6000,8500,8167,7259.54,Csa,2.8
117557,Lincoln University,Oakland,CA,94612-2801,www.lincolnuca.edu/,1,1,2,8,11,37.804788,-122.269745,29,6,6,0,0,0,0,0,0,0,0,0,NA,0.590028,499.2533333,606.8133333,501.9733333,592.3266667,555.3733333,545.76,19.12,24.45333333,18.40666667,24.88666667,17.51333333,23.71333333,21.92666667,21.66666667,21.10666667,1113.106667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,95,0.1053,0.0737,0.0316,0.1579,0,0,0.0737,0.5579,0,5157,0.6667,0.4842,0.303064008,0.416958127,0.468480477,0.477090975,0.48604489,1,3,0.4526,0.5474,51432,26715,84734,6,24,0.7778,23855.1,22280,23855.1,22280,7996.393333,7680.22,5746.48,3087.366667,1510.693333,Csb,2.597333333
117575,Southern California Seminary,El Cajon,CA,92019-1108,www.socalsem.edu/,1,1,2,8,21,32.799614,-116.905461,24,5,6,0,0,0,0,0,0,0,0,0,54,0.811884,484.0466667,593.9,477.9466667,567.9933333,539.9466667,524.12,18.09333333,23.41333333,16.66666667,23.56,16.28666667,22.62666667,20.76666667,20.28666667,19.76,1070.526667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.5581,0.1395,0.186,0.0233,0,0.0233,0.0698,0,0,4364,0.3548,0.8605,0.240415972,0.296525309,0.323077744,0.36553627,0.361398047,1,2,0.6744,0.3256,35384.06,20540.17333,51553.21333,0,437.2666667,0,35259,39213,35259,39213,8427.413333,7340.553333,2229,4011.693333,3024.32,Csa,2.61
117627,La Sierra University,Riverside,CA,92505-8247,https://lasierra.edu/,1,1,2,8,11,33.910704,-117.500054,19,11,10,0,0,0,0,1,1,0,0,0,95,0.552,460,580,450,570,520,510,16,24,13,26,16,24,20,20,20,1034,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,1592,0.1149,0.0729,0.5057,0.1639,0.0038,0.0082,0.0371,0.093,6.00E-04,8123,0.3309,0.0985,0.109913793,0.241681261,0.344155844,0.336231884,0.292436975,1,1,0.3926,0.6074,40563,24948,67748,31,287,0.4724,47883,56256,47883,56256,25028,25178,22420,21090,15570,Csa,2.6
117636,Loma Linda University,Loma Linda,CA,92350,www.llu.edu/index.html,1,1,2,8,21,34.051241,-117.260605,25,11,13,0,0,0,0,1,1,0,0,0,95,0.560509333,532.6533333,628.4866667,516.6333333,626.72,583.6266667,572.4466667,21.34,27.15333333,20.5,27.21333333,19.58,26.42666667,24.19333333,24.23333333,23.32,1169.493333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1058,0.2722,0.0539,0.3478,0.2429,0.0019,0.0019,0.051,0.0284,0,8183,0.9294,0.5419,0.637532134,0.799435028,0.816939891,0.876574307,0.865060241,1,3,0.2817,0.7183,78124,51933,99314,12,660,0.765257333,54060.43333,55274.98667,56269.67333,57484.22667,27062,25352.14667,23607.82667,19618.74667,12958.32667,Csa,2.6
117672,Southern California University of Health Sciences,Whittier,CA,90604,www.scuhs.edu/,1,1,2,8,21,33.922966,-117.983401,26,10,6,0,0,0,0,0,0,0,0,0,NA,0.501881333,487.5333333,600.1533333,475.0066667,571.0066667,545.0066667,522.52,18.57333333,23.77333333,17.5,24,16.68,22.94666667,21.5,21.01333333,20.14666667,1085.673333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0.179,0.0556,0.216,0.0988,0.0309,0.0123,0.0247,0,0.3827,7096,0.2781,0.7105,0.4,0.743589744,0.586998086,0.592932,0.561825319,1,3,0.216,0.784,49207,22474,93853,2,30,0.589677333,22467.36667,19390,22467.36667,19390,2117,3707.633333,2017.406667,-313.0933333,-2002.273333,Csa,2.587333333
117751,The Master's University and Seminary,Santa Clarita,CA,91321-1200,www.masters.edu/,1,1,2,8,21,34.381755,-118.518193,19,13,11,0,0,0,0,0,0,0,0,0,42,0.6712,522.0533333,628.7133333,512.3333333,618.9933333,571.9866667,566.18,20.15333333,26.31333333,19.50666667,26.33333333,18.64333333,25.88,23.42666667,22.96666667,22.37333333,1148.12,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1134,0.6437,0.0362,0.0891,0.0326,0.0026,0.0044,0.1014,0.0168,0.0732,8341,0.2672,0.2391,0.111913357,0.461538462,0.561461794,0.597972973,0.535603715,1,5,0.5317,0.4683,42489,24594,62149,14,290,0.6968,41376,46402,41376,46402,17513,14801,15598,10095,6902,Csb,2.8
117946,Loyola Marymount University,Los Angeles,CA,90045-2659,https://www.lmu.edu/,1,1,2,8,11,33.97085,-118.415744,16,15,14,0,0,0,0,0,0,0,0,0,30,0.4384,620,700,610,710,660,660,27,31,27,34,25,30,29,31,28,1331,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,6638,0.4301,0.0676,0.2267,0.0969,5.00E-04,0.0018,0.0687,0.1077,0,12054,0.5546,0.0266,0.203094778,0.636449481,0.740092166,0.792284866,0.774340309,1,1,0.4518,0.5482,56826,35430,80971,79,1473,0.799,70446,73012,70446,73012,34650,31851,32733,26053,17748,BSk,3.2
118541,Marymount California University,Rancho Palos Verdes,CA,90275-6299,www.marymountcalifornia.edu/,1,3,2,8,21,33.734887,-118.333371,21,11,7,0,0,0,0,0,1,0,0,0,30,0.77115,516.2533333,625.2333333,503.9,601.8533333,569.8933333,552.0866667,19.9,25.77333333,19.49333333,26.46,18.04,25.06,23.07333333,23.24,21.93333333,1132.72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,602,0.211,0.0698,0.4385,0.0482,0.0017,0.0033,0.0565,0.1445,0.0266,7818,0.6739,0.0581,0.182608696,0.311023622,0.447761194,0.470588235,0.336538462,1,3,0.5017,0.4983,36115,20908,53816,10,114,0.3264,55542,53014,55542,53014,23569,25973,18688,18707,14240,BSk,2.6
118693,Menlo College,Atherton,CA,94027-4301,www.menlo.edu/,1,1,2,8,21,37.453475,-122.190797,29,13,8,0,0,0,0,1,1,0,0,0,NA,0.6272,523.24,629.9933333,511.86,616.04,574.1133333,565.3933333,20.29333333,26.3,19.32,26.17333333,18.23333333,25.61333333,23.37333333,23.02,22.4,1148.033333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,833,0.2101,0.0732,0.2641,0.0732,0.0036,0.0384,0.066,0.2449,0.0264,11615,0.2212,0.1029,0.17679558,0.51744186,0.548387097,0.511111111,0.505617978,1,3,0.5462,0.4538,54374,30770,80753,6,193,0.5766,62395,64871,62395,64871,35102,41481,40126,33902,24016,Csb,2.7
118888,Mills College,Oakland,CA,94613,https://www.mills.edu/,1,1,2,8,11,37.781425,-122.182294,19,11,11,0,0,0,0,0,0,0,0,1,NA,0.7585,505,675,500,615,590,558,19,29,21,32,18,25,24,27,22,1162,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,699,0.3662,0.0987,0.329,0.0844,0.0057,0,0.1059,0.0043,0.0057,9429,0.4911,0.1923,0.122137405,0.257777778,0.505300353,0.604105572,0.621019108,1,5,0.0014,0.9986,47240,25662,67307,9,160,0.5668,48839,50549,48839,50549,30744,27193,24832,18275,9236,Csb,2.9
118912,MiraCosta College,Oceanside,CA,92056-3899,www.miracosta.edu/,1,2,1,8,21,33.190483,-117.302606,14,5,12,0,0,0,0,0,1,0,0,0,NA,0.741212667,507.1133333,613.8533333,508.9533333,609.04,560.4866667,557.4333333,19.68666667,25.64666667,19.11333333,26.12,18.16,25.1,22.89333333,22.92666667,21.93333333,1130.633333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12227,0.3788,0.0318,0.3892,0.0668,0.0049,0.0061,0.0685,0.0127,0.0413,12908,0.2527,0.3696,0.014442013,0.04480571,0.114276026,0.219665272,0.158127208,1,2,0.4148,0.5852,33202,20577,49404,24,122,0.3296,17465.63333,23484,23825.63333,29844,8345,7613,4890,3477,-2038.426667,Csa,2.6
118976,Modesto Junior College,Modesto,CA,95350-5800,www.mjc.edu/,1,1,1,8,12,37.651056,-121.009792,14,5,12,0,0,0,0,0,0,0,0,0,NA,0.733106,493.1533333,597.66,496.6866667,593.8133333,549.12,546.9,19.14666667,24.63333333,18.51333333,25.13333333,17.41333333,24.1,21.94,22.08666667,20.98,1112.346667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17013,0.3315,0.0327,0.5341,0.064,0.0065,0.0119,9.00E-04,0.0018,0.0166,9900,0.4271,0.3187,0.032160194,0.043238537,0.055434783,0.060667634,0.076923077,1,2,0.3995,0.6005,30973,16461,47406,23,195,0.2182,16380.52,23434,22740.52,29794,8216,8018,5694,3303,2541,Csa,2.6
119058,Middlebury Institute of International Studies at Monterey,Monterey,CA,93940,www.middlebury.edu/institute/,0,2,2,8,22,36.599736,-121.897325,18,11,6,0,0,0,0,0,0,0,0,0,NA,0.482548,579.14,668.0266667,567.3133333,677.2333333,625.16,621.7,23.73333333,29.47333333,23.37333333,31.36666667,22.78,27.95333333,27.04666667,27.60666667,25.68666667,1253.286667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0.5,0,0.125,0,0,0,0.25,0.125,0,10132,0.8571,0.875,0.143884892,0.779264214,0.887755102,0.893536122,0.782178218,1,1,0.25,0.75,47424,27301,79483,35,518,0.794906667,63920.27333,62800.30667,65015.47333,63895.50667,37958.60667,35632.16,33807.88667,30237.26,21444.37333,Csb,3.072
119173,Mount Saint Mary's University,Los Angeles,CA,90049-1599,https://www.msmu.edu/,1,2,2,8,11,34.085315,-118.482879,18,7,10,0,0,0,0,1,1,0,0,1,30,0.8965,470,590,450,580,530,515,17,22,15.64666667,23.32666667,16.19333333,22.52666667,20,19.44,19.54666667,1044,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,2,0,1,1,0,2,0,1,0,1,0,1,0,1,2,0,0,0,0,1,1,2,1,0,2227,0.0822,0.0718,0.5941,0.1495,0.0031,0.0058,0.0175,4.00E-04,0.0754,8904,0.2958,0.2493,0.27607362,0.466992665,0.585768742,0.644472362,0.611721612,1,1,0.0665,0.9335,57246,35557,95338,30,833,0.6498,63195,64692,63195,64692,29168,28899,29395,25805,19923,Csb,2.7
